id,category,register,cmi,n_english_tokens,n_tamil_tokens,n_total_tokens,formal_verb_count,tamil_noun_count,formal_pronoun_count,formal_polite_count,formal_compound_count,issues,needs_fix
9059,exchange_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9060,exchange_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9061,exchange_charge,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9062,exchange_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9063,exchange_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9064,exchange_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9065,top_up_by_card_charge,COLLOQUIAL,33.33,6,3,9,0,0,0,0,0,,False
9066,top_up_by_card_charge,COLLOQUIAL,28.57,5,2,7,0,0,0,0,0,,False
9067,top_up_by_card_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9068,top_up_by_card_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
9069,top_up_by_card_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
9070,top_up_by_card_charge,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
9071,top_up_by_card_charge,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9072,top_up_by_card_charge,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
9073,top_up_by_card_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9074,top_up_by_card_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9075,top_up_by_card_charge,COLLOQUIAL,46.15,6,7,13,0,0,0,0,0,,False
9076,top_up_by_card_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9077,top_up_by_card_charge,COLLOQUIAL,40.0,6,4,10,0,0,0,0,0,,False
9078,top_up_by_card_charge,COLLOQUIAL,35.71,5,9,14,0,0,0,0,0,,False
9079,top_up_by_card_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9080,top_up_by_card_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9081,top_up_by_card_charge,COLLOQUIAL,50.0,5,5,10,0,0,0,0,0,,False
9082,top_up_by_card_charge,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9083,top_up_by_card_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9084,top_up_by_card_charge,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9085,top_up_by_card_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9086,top_up_by_card_charge,COLLOQUIAL,40.0,3,2,5,0,0,0,0,0,,False
9087,top_up_by_card_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9088,top_up_by_card_charge,COLLOQUIAL,42.86,4,3,7,0,0,0,0,0,,False
9089,top_up_by_card_charge,COLLOQUIAL,33.33,6,3,9,0,0,0,0,0,,False
9090,top_up_by_card_charge,COLLOQUIAL,50.0,5,5,10,0,0,0,0,0,,False
9091,top_up_by_card_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9092,top_up_by_card_charge,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
9093,top_up_by_card_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9094,top_up_by_card_charge,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
9095,top_up_by_card_charge,COLLOQUIAL,41.67,7,5,12,0,0,0,0,0,,False
9096,top_up_by_card_charge,COLLOQUIAL,44.44,5,4,9,0,0,0,0,0,,False
9097,top_up_by_card_charge,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
9098,top_up_by_card_charge,COLLOQUIAL,36.36,7,4,11,0,0,0,0,0,,False
9099,top_up_by_card_charge,COLLOQUIAL,40.0,3,2,5,0,0,0,0,0,,False
9100,top_up_by_card_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9101,top_up_by_card_charge,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9102,top_up_by_card_charge,COLLOQUIAL,33.33,4,2,6,0,0,0,0,0,,False
9103,top_up_by_card_charge,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
9104,top_up_by_card_charge,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
9105,top_up_by_card_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9106,top_up_by_card_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9107,top_up_by_card_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9108,top_up_by_card_charge,COLLOQUIAL,38.46,8,5,13,0,0,0,0,0,,False
9109,top_up_by_card_charge,COLLOQUIAL,45.45,5,6,11,0,0,0,0,0,,False
9110,top_up_by_card_charge,COLLOQUIAL,37.5,5,3,8,0,0,0,0,0,,False
9111,top_up_by_card_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9112,top_up_by_card_charge,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
9113,top_up_by_card_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9114,top_up_by_card_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9115,top_up_by_card_charge,COLLOQUIAL,37.5,5,3,8,0,0,0,0,0,,False
9116,top_up_by_card_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9117,top_up_by_card_charge,COLLOQUIAL,44.44,5,4,9,0,0,0,0,0,,False
9118,top_up_by_card_charge,COLLOQUIAL,33.33,6,3,9,0,0,0,0,0,,False
9119,top_up_by_card_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9120,top_up_by_card_charge,MIXED,0.0,0,6,6,0,0,0,0,0,,True
9121,top_up_by_card_charge,MIXED,0.0,0,6,6,0,0,0,0,0,,True
9122,top_up_by_card_charge,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
9123,top_up_by_card_charge,COLLOQUIAL,37.5,5,3,8,0,0,0,0,0,,False
9124,top_up_by_card_charge,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
9125,top_up_by_card_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
9126,top_up_by_card_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
9127,top_up_by_card_charge,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
9128,top_up_by_card_charge,COLLOQUIAL,42.86,4,3,7,0,0,0,0,0,,False
9129,top_up_by_card_charge,COLLOQUIAL,37.5,5,3,8,0,0,0,0,0,,False
9130,top_up_by_card_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9131,top_up_by_card_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9132,top_up_by_card_charge,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9133,top_up_by_card_charge,COLLOQUIAL,37.5,5,3,8,0,0,0,0,0,,False
9134,top_up_by_card_charge,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
9135,top_up_by_card_charge,COLLOQUIAL,42.86,4,3,7,0,0,0,0,0,,False
9136,top_up_by_card_charge,COLLOQUIAL,42.86,4,3,7,0,0,0,0,0,,False
9137,top_up_by_card_charge,COLLOQUIAL,45.45,5,6,11,0,0,0,0,0,,False
9138,top_up_by_card_charge,COLLOQUIAL,33.33,6,3,9,0,0,0,0,0,,False
9139,top_up_by_card_charge,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
9140,top_up_by_card_charge,COLLOQUIAL,36.36,7,4,11,0,0,0,0,0,,False
9141,top_up_by_card_charge,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9142,top_up_by_card_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9143,top_up_by_card_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9144,top_up_by_card_charge,COLLOQUIAL,37.5,5,3,8,0,0,0,0,0,,False
9145,top_up_by_card_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9146,top_up_by_card_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9147,top_up_by_card_charge,COLLOQUIAL,38.46,5,8,13,0,0,0,0,0,,False
9148,top_up_by_card_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9149,top_up_by_card_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9150,top_up_by_card_charge,COLLOQUIAL,30.0,7,3,10,0,0,0,0,0,,False
9151,top_up_by_card_charge,COLLOQUIAL,33.33,4,2,6,0,0,0,0,0,,False
9152,top_up_by_card_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9153,top_up_by_card_charge,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
9154,top_up_by_card_charge,COLLOQUIAL,37.5,5,3,8,0,0,0,0,0,,False
9155,top_up_by_card_charge,MIXED,0.0,0,4,4,0,0,0,0,0,,True
9156,top_up_by_card_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9157,top_up_by_card_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
9158,top_up_by_card_charge,COLLOQUIAL,33.33,6,3,9,0,0,0,0,0,,False
9159,top_up_by_card_charge,COLLOQUIAL,35.71,5,9,14,0,0,0,0,0,,False
9160,top_up_by_card_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9161,top_up_by_card_charge,COLLOQUIAL,42.86,4,3,7,0,0,0,0,0,,False
9162,top_up_by_card_charge,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
9163,top_up_by_card_charge,COLLOQUIAL,30.0,7,3,10,0,0,0,0,0,,False
9164,top_up_by_card_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9165,top_up_by_card_charge,COLLOQUIAL,45.45,6,5,11,0,0,0,0,0,,False
9166,top_up_by_card_charge,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
9167,top_up_by_card_charge,COLLOQUIAL,40.0,6,4,10,0,0,0,0,0,,False
9168,top_up_by_card_charge,COLLOQUIAL,33.33,6,3,9,0,0,0,0,0,,False
9169,top_up_by_card_charge,COLLOQUIAL,44.44,5,4,9,0,0,0,0,0,,False
9170,top_up_by_card_charge,COLLOQUIAL,50.0,6,6,12,0,0,0,0,0,,False
9171,top_up_by_card_charge,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9172,top_up_by_card_charge,COLLOQUIAL,40.0,6,4,10,0,0,0,0,0,,False
9173,top_up_by_card_charge,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
9174,top_up_by_card_charge,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
9175,top_up_by_card_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
9176,top_up_by_card_charge,COLLOQUIAL,28.57,5,2,7,0,0,0,0,0,,False
9177,top_up_by_card_charge,COLLOQUIAL,40.0,3,2,5,0,0,0,0,0,,False
9178,top_up_by_card_charge,COLLOQUIAL,33.33,4,8,12,0,0,0,0,0,,False
9179,activate_my_card,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9180,activate_my_card,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9181,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9182,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9183,activate_my_card,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9184,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9185,activate_my_card,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9186,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9187,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9188,activate_my_card,COLLOQUIAL,23.08,3,10,13,0,0,0,0,0,,False
9189,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9190,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9191,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9192,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9193,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9194,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9195,activate_my_card,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9196,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9197,activate_my_card,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
9198,activate_my_card,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9199,activate_my_card,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
9200,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9201,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9202,activate_my_card,COLLOQUIAL,7.69,1,12,13,0,0,0,0,0,,False
9203,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9204,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9205,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9206,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9207,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9208,activate_my_card,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9209,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9210,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9211,activate_my_card,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9212,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9213,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9214,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9215,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9216,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9217,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9218,activate_my_card,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9219,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9220,activate_my_card,COLLOQUIAL,20.0,3,12,15,0,0,0,0,0,,False
9221,activate_my_card,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9222,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9223,activate_my_card,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9224,activate_my_card,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9225,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9226,activate_my_card,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9227,activate_my_card,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9228,activate_my_card,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9229,activate_my_card,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9230,activate_my_card,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9231,activate_my_card,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9232,activate_my_card,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
9233,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9234,activate_my_card,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
9235,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9236,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9237,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9238,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9239,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9240,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9241,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9242,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9243,activate_my_card,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
9244,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9245,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9246,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9247,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9248,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9249,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9250,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9251,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9252,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9253,activate_my_card,COLLOQUIAL,7.14,1,13,14,0,0,0,0,0,,False
9254,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9255,activate_my_card,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9256,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9257,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9258,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9259,activate_my_card,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9260,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9261,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9262,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9263,activate_my_card,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9264,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9265,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9266,activate_my_card,MIXED,0.0,0,8,8,0,0,0,0,0,,True
9267,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9268,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9269,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9270,activate_my_card,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9271,activate_my_card,COLLOQUIAL,28.57,4,10,14,0,0,0,0,0,,False
9272,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9273,activate_my_card,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9274,activate_my_card,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9275,activate_my_card,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9276,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9277,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9278,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9279,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9280,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9281,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9282,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9283,activate_my_card,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9284,activate_my_card,MIXED,0.0,0,5,5,0,0,0,0,0,,True
9285,activate_my_card,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9286,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9287,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9288,activate_my_card,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
9289,activate_my_card,MIXED,0.0,0,4,4,0,0,0,0,0,,True
9290,activate_my_card,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
9291,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9292,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9293,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9294,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9295,activate_my_card,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
9296,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9297,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9298,activate_my_card,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9299,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9300,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9301,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9302,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9303,activate_my_card,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
9304,activate_my_card,MIXED,0.0,0,12,12,0,0,0,0,0,,True
9305,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9306,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9307,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9308,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9309,activate_my_card,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9310,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9311,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9312,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9313,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9314,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9315,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9316,activate_my_card,MIXED,0.0,0,6,6,0,0,0,0,0,,True
9317,activate_my_card,MIXED,0.0,0,5,5,0,0,0,0,0,,True
9318,activate_my_card,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
9319,activate_my_card,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9320,activate_my_card,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9321,activate_my_card,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
9322,activate_my_card,COLLOQUIAL,25.0,3,9,12,0,0,0,0,0,,False
9323,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9324,activate_my_card,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9325,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9326,activate_my_card,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9327,activate_my_card,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9328,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9329,activate_my_card,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
9330,activate_my_card,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9331,activate_my_card,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9332,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9333,activate_my_card,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9334,activate_my_card,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9335,activate_my_card,MIXED,0.0,0,6,6,0,0,0,0,0,,True
9336,activate_my_card,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9337,activate_my_card,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9338,cash_withdrawal_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9339,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9340,cash_withdrawal_charge,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9341,cash_withdrawal_charge,COLLOQUIAL,45.45,5,6,11,0,0,0,0,0,,False
9342,cash_withdrawal_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9343,cash_withdrawal_charge,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9344,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9345,cash_withdrawal_charge,COLLOQUIAL,42.86,4,3,7,0,0,0,0,0,,False
9346,cash_withdrawal_charge,MIXED,0.0,0,9,9,0,0,0,0,0,,True
9347,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9348,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9349,cash_withdrawal_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9350,cash_withdrawal_charge,COLLOQUIAL,14.29,4,24,28,0,0,0,0,0,,False
9351,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9352,cash_withdrawal_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9353,cash_withdrawal_charge,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9354,cash_withdrawal_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9355,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9356,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9357,cash_withdrawal_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9358,cash_withdrawal_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9359,cash_withdrawal_charge,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
9360,cash_withdrawal_charge,COLLOQUIAL,37.5,5,3,8,0,0,0,0,0,,False
9361,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9362,cash_withdrawal_charge,COLLOQUIAL,44.44,5,4,9,0,0,0,0,0,,False
9363,cash_withdrawal_charge,COLLOQUIAL,18.18,4,18,22,0,0,0,0,0,,False
9364,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9365,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9366,cash_withdrawal_charge,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
9367,cash_withdrawal_charge,COLLOQUIAL,10.0,2,18,20,0,0,0,0,0,,False
9368,cash_withdrawal_charge,COLLOQUIAL,11.76,2,15,17,0,0,0,0,0,,False
